ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,RW,RF,ram,rcm,RM,rdm,rcb,RB,rwb,ST,LW,CF,CAM,CM,LM,CDM,CB,LB,lwb,ls,LF,lam,lcm,ldm,lcb,GK,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,add_pos
177672,D. Da Costa,David Da Costa,FC Lugano,https://cdn.futbin.com/content/fifa18/img/clubs/10032.png,1117,31,Swiss Super League,1986-04-19,186.0,76.0,Normal,False,https://cdn.sofifa.org/flags/47@3x.png,Switzerland,https://cdn.futbin.com/content/fifa18/img/players/177672.png,400000.0,2000.0,580000.0,66,66,65,67,58,64,42,64,1,1,2,Medium,Medium,Left,15,14,13,35,13,15,14,15,32,23,45,40,62,65,40,23,68,21,49,14,34,25,14,43,23,45,15,10,19,65,67,58,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
187144,Cho Soo Hyuk,Soo Hyuk Cho,Ulsan Hyundai Horang-i,https://cdn.futbin.com/content/fifa18/img/clubs/1473.png,1037,30,Korean K League Classic,1987-03-18,188.0,76.0,Normal,False,https://cdn.sofifa.org/flags/167@3x.png,Korea Republic,https://cdn.futbin.com/content/fifa18/img/players/187144.png,425000.0,2000.0,531000.0,66,66,65,66,66,66,34,67,1,1,3,Medium,Medium,Right,12,14,15,12,13,13,18,14,13,15,31,37,69,61,45,13,57,21,65,11,18,12,13,54,20,21,12,14,15,65,66,66,67,66,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
181001,B. Knighton,Brad Knighton,New England Revolution,https://cdn.futbin.com/content/fifa18/img/clubs/691.png,1060,32,USA Major League Soccer,1985-02-06,187.0,82.0,Normal,False,https://cdn.sofifa.org/flags/95@3x.png,United States,https://cdn.futbin.com/content/fifa18/img/players/181001.png,375000.0,2000.0,563000.0,66,66,68,66,64,61,54,66,1,1,2,Medium,Medium,Right,17,10,11,26,10,12,20,13,22,16,59,49,39,65,21,21,59,29,64,12,32,22,11,42,19,32,10,12,12,68,66,64,66,61,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
118794,A. Lonergan,Andy Lonergan,Leeds United,https://cdn.futbin.com/content/fifa18/img/clubs/8.png,1053,33,English Championship,1983-10-19,192.0,87.0,Normal,False,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.futbin.com/content/fifa18/img/players/118794.png,325000.0,7000.0,618000.0,66,66,65,64,52,68,41,66,1,1,1,Medium,Medium,Left,12,14,15,29,15,11,12,14,27,24,40,41,50,65,42,24,66,28,56,13,28,12,8,32,16,30,15,15,14,65,64,52,66,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
171019,D. Forde,David Forde,Cambridge United,https://cdn.futbin.com/content/fifa18/img/clubs/1944.png,1144,37,English League Two,1979-12-20,188.0,90.0,Normal,False,https://cdn.sofifa.org/flags/25@3x.png,Republic of Ireland,https://cdn.futbin.com/content/fifa18/img/players/171019.png,40000.0,3000.0,70000.0,66,66,64,65,62,63,43,71,1,1,3,Medium,Medium,Right,19,12,20,25,20,19,20,13,29,21,45,42,33,61,43,23,70,38,71,12,29,25,15,33,22,62,20,20,19,64,65,62,71,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
156437,P. Pentke,Philipp Pentke, SSV Jahn Regensburg,https://cdn.futbin.com/content/fifa18/img/clubs/543.png,1201,32,German 2. Bundesliga,1985-05-01,190.0,85.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/156437.png,375000.0,3000.0,581000.0,66,66,68,61,66,69,37,60,1,1,3,Medium,Medium,Right,23,10,30,30,40,25,13,22,22,30,38,36,33,64,34,30,67,40,79,20,38,14,12,45,25,67,22,22,13,68,61,66,60,69,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
122649,L. Bailly,Logan Bailly,Royal Excel Mouscron,https://cdn.futbin.com/content/fifa18/img/clubs/111560.png,1149,31,Belgian First Division A,1985-12-27,189.0,90.0,Normal,False,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.futbin.com/content/fifa18/img/players/122649.png,400000.0,3000.0,580000.0,66,66,65,64,67,66,50,64,1,1,3,Medium,Medium,Left,12,14,12,36,10,12,19,15,38,20,51,49,52,67,23,21,73,26,82,16,42,20,12,37,22,39,13,15,14,65,64,67,64,66,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
241179,Cristian Rivero,Cristian Rivero Sabater,Valencia CF,https://cdn.futbin.com/content/fifa18/img/clubs/461.png,918,19,Spanish Primera División,1998-03-21,188.0,75.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.futbin.com/content/fifa18/img/players/241179.png,875000.0,2000.0,2000000.0,66,78,71,60,62,68,25,62,1,1,3,Medium,Medium,Right,14,7,10,22,9,8,11,14,23,17,20,29,38,62,37,16,65,20,54,8,27,12,4,22,18,31,7,10,11,71,60,62,62,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
155422,J. Szmatuła,Jakub Szmatuła,Piast Gliwice,https://cdn.futbin.com/content/fifa18/img/clubs/111086.png,1019,36,Polish Ekstraklasa,1981-03-22,188.0,81.0,Normal,False,https://cdn.sofifa.org/flags/37@3x.png,Poland,https://cdn.futbin.com/content/fifa18/img/players/155422.png,90000.0,1000.0,122000.0,66,66,67,67,63,67,33,67,1,1,3,Medium,Medium,Right,9,15,14,21,12,14,11,11,13,17,31,35,40,53,41,24,52,23,68,9,38,22,16,45,15,67,12,15,12,67,67,63,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
193312,S. Mielitz,Sebastian Mielitz,SønderjyskE,https://cdn.futbin.com/content/fifa18/img/clubs/1447.png,1080,27,Danish Superliga,1989-07-18,190.0,85.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/193312.png,525000.0,3000.0,696000.0,66,68,68,62,59,66,42,63,1,1,4,Medium,Medium,Right,10,12,19,24,11,15,14,11,25,20,43,41,49,69,49,20,67,30,64,13,27,18,13,37,16,31,17,16,12,68,62,59,63,66,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
50723,S. Taylor,Stuart Taylor,Southampton,https://cdn.futbin.com/content/fifa18/img/clubs/17.png,1125,36,English Premier League,1980-11-28,198.0,85.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.futbin.com/content/fifa18/img/players/50723.png,90000.0,9000.0,171000.0,66,66,67,64,63,63,52,65,1,1,2,Medium,Medium,Right,13,11,20,28,12,11,13,11,18,26,51,52,54,68,51,25,32,44,76,13,40,24,13,21,41,62,11,12,12,67,64,63,65,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
175141,D. Ovono,Didier Ovono,Paris FC,https://cdn.futbin.com/content/fifa18/img/clubs/111817.png,1131,34,French Ligue 2,1983-01-23,186.0,86.0,Stocky,False,https://cdn.sofifa.org/flags/115@3x.png,Gabon,https://cdn.futbin.com/content/fifa18/img/players/175141.png,260000.0,2000.0,455000.0,66,66,68,58,65,71,52,65,1,1,3,Medium,Medium,Right,12,12,20,27,14,14,15,13,24,20,53,51,48,65,56,22,70,24,71,12,35,18,15,37,14,69,13,14,15,68,58,65,65,71,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
214314,A. Otero,Alejandro Otero,Atlético Bucaramanga,https://cdn.futbin.com/content/fifa18/img/clubs/112992.png,1111,33,Colombian Primera A,1984-02-10,185.0,75.0,Normal,False,https://cdn.sofifa.org/flags/56@3x.png,Colombia,https://cdn.futbin.com/content/fifa18/img/players/214314.png,325000.0,1000.0,439000.0,66,66,57,71,70,61,47,76,1,1,2,Medium,Medium,Right,15,16,18,25,18,19,16,16,20,19,49,45,35,56,46,25,51,36,57,20,23,23,20,28,25,27,20,16,19,57,71,70,76,61,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
188202,Y. Thoelen,Yannick Thoelen,KAA Gent,https://cdn.futbin.com/content/fifa18/img/clubs/674.png,1079,26,Belgian First Division A,1990-07-18,188.0,88.0,Normal,False,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.futbin.com/content/fifa18/img/players/188202.png,550000.0,5000.0,866000.0,66,69,67,65,60,68,39,63,1,1,3,Medium,Medium,Right,14,11,13,26,13,12,16,17,33,19,36,42,43,61,33,46,68,27,61,12,27,13,5,38,20,36,11,20,19,67,65,60,63,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
183597,A. Stolz,Alexander Stolz,TSG 1899 Hoffenheim,https://cdn.futbin.com/content/fifa18/img/clubs/10029.png,1104,33,German Bundesliga,1983-10-13,189.0,89.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/183597.png,325000.0,7000.0,553000.0,66,66,70,68,66,63,47,64,1,1,2,Medium,Medium,Right,12,15,11,23,14,14,9,14,38,22,48,46,50,58,32,23,67,41,64,14,40,22,12,25,21,50,9,19,10,70,68,66,64,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
169521,I. Villaseñor,Israel Villaseñor,Puebla,https://cdn.futbin.com/content/fifa18/img/clubs/110152.png,1095,34,Mexican Liga MX,1982-11-20,189.0,80.0,Normal,False,https://cdn.sofifa.org/flags/83@3x.png,Mexico,https://cdn.futbin.com/content/fifa18/img/players/169521.png,260000.0,2000.0,429000.0,66,66,65,68,65,67,42,66,1,1,3,Medium,Medium,Right,10,20,20,24,14,13,14,12,20,23,40,43,58,56,61,21,56,25,57,19,30,24,14,37,21,48,10,11,11,65,68,65,66,67,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
231474,João Costa,João Paulo Santos da Costa,FC Porto,https://cdn.futbin.com/content/fifa18/img/clubs/236.png,935,21,Portuguese Primeira Liga,1996-02-02,185.0,78.0,Lean,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.futbin.com/content/fifa18/img/players/231474.png,800000.0,2000.0,1800000.0,66,76,69,63,53,68,26,63,1,1,1,Medium,Medium,Right,13,10,10,19,12,12,13,14,26,17,18,33,22,63,48,22,57,23,60,13,19,13,10,24,16,36,5,13,14,69,63,53,63,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
221757,Kim Jin Young,Jin Young Kim,Pohang Steelers,https://cdn.futbin.com/content/fifa18/img/clubs/1474.png,1047,25,Korean K League Classic,1992-03-02,195.0,87.0,Normal,False,https://cdn.sofifa.org/flags/167@3x.png,Korea Republic,https://cdn.futbin.com/content/fifa18/img/players/221757.png,575000.0,2000.0,762000.0,66,69,66,65,65,66,26,64,1,1,2,Medium,Medium,Right,13,12,17,24,13,12,12,14,33,22,26,26,33,63,38,19,54,25,70,13,23,17,16,56,24,44,12,19,15,66,65,65,64,66,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
186941,R. Wolf,Raphael Wolf,Fortuna Düsseldorf,https://cdn.futbin.com/content/fifa18/img/clubs/110636.png,1016,29,German 2. Bundesliga,1988-06-06,190.0,86.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/186941.png,425000.0,6000.0,680000.0,66,66,67,63,58,71,33,63,1,1,2,Medium,Medium,Right,11,11,16,19,11,14,13,11,18,20,34,33,43,65,31,24,64,27,75,13,28,14,10,25,23,36,14,13,14,67,63,58,63,71,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
235582,L. Badiashile,Loïc Badiashile,AS Monaco,https://cdn.futbin.com/content/fifa18/img/clubs/69.png,1129,19,French Ligue 1,1998-02-05,186.0,80.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.futbin.com/content/fifa18/img/players/235582.png,825000.0,3000.0,1700000.0,66,77,68,66,65,68,38,67,1,1,3,Medium,Medium,Right,10,8,16,55,8,18,13,11,47,25,32,42,42,52,35,55,62,43,63,6,25,15,6,53,12,48,8,16,17,68,66,65,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
205377,D. Léon,Donovan Léon,Stade Brestois 29,https://cdn.futbin.com/content/fifa18/img/clubs/378.png,1155,24,French Ligue 2,1992-11-03,186.0,88.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.futbin.com/content/fifa18/img/players/205377.png,675000.0,1000.0,1300000.0,66,73,67,60,65,70,48,64,1,1,2,Medium,Medium,Right,20,19,15,34,18,16,16,18,34,21,50,46,42,60,51,21,57,20,79,16,26,26,15,42,23,46,15,10,19,67,60,65,64,70,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
231489,A. Keita,Aly Keita,Östersunds FK,https://cdn.futbin.com/content/fifa18/img/clubs/113173.png,936,30,Swedish Allsvenskan,1986-12-08,185.0,75.0,Normal,False,https://cdn.sofifa.org/flags/46@3x.png,Sweden,https://cdn.futbin.com/content/fifa18/img/players/231489.png,425000.0,1000.0,531000.0,66,66,74,62,77,69,22,55,1,1,2,Medium,Medium,Right,10,6,13,22,6,9,10,12,15,12,20,23,36,62,41,23,58,26,49,6,28,10,5,52,18,21,5,11,11,74,62,77,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
223811,N. Alblas,Norbert Alblas,Ajax,https://cdn.futbin.com/content/fifa18/img/clubs/245.png,1084,22,Holland Eredivisie,1994-12-12,185.0,81.0,Normal,False,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.futbin.com/content/fifa18/img/players/223811.png,675000.0,2000.0,1100000.0,66,73,68,64,72,67,34,60,1,1,2,Medium,Medium,Right,12,11,20,27,16,12,17,18,24,24,35,34,30,64,63,12,63,30,59,10,24,25,13,35,29,41,16,16,14,68,64,72,60,67,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
221253,C. Giraldo,César Giraldo,Tigres FC,https://cdn.futbin.com/content/fifa18/img/clubs/112968.png,1069,27,Colombian Primera A,1989-09-24,182.0,75.0,Normal,False,https://cdn.sofifa.org/flags/56@3x.png,Colombia,https://cdn.futbin.com/content/fifa18/img/players/221253.png,550000.0,1000.0,784000.0,66,69,59,65,64,62,37,70,1,1,2,Medium,Medium,Left,17,15,13,33,13,16,17,22,28,23,36,38,34,70,48,23,56,30,48,17,23,17,15,19,25,33,17,13,23,59,65,64,70,62,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
235590,P. Sisniega,Pablo Sisniega,Real Sociedad,https://cdn.futbin.com/content/fifa18/img/clubs/457.png,1190,21,Spanish Primera División,1995-07-07,192.0,79.0,Normal,False,https://cdn.sofifa.org/flags/83@3x.png,Mexico,https://cdn.futbin.com/content/fifa18/img/players/235590.png,750000.0,4000.0,1700000.0,66,75,63,71,64,63,45,67,1,1,2,Medium,Medium,Right,20,11,21,33,14,24,27,21,46,35,41,48,45,58,32,52,60,39,61,18,24,18,7,31,23,33,8,23,22,63,71,64,67,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
173895,S. Eastwood,Simon Eastwood,Oxford United,https://cdn.futbin.com/content/fifa18/img/clubs/1951.png,1166,28,English League One,1989-06-26,188.0,90.0,Normal,False,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.futbin.com/content/fifa18/img/players/173895.png,550000.0,3000.0,1000000.0,66,68,64,61,62,70,50,66,1,1,3,Medium,Medium,Right,15,13,15,23,15,14,18,19,29,19,48,52,62,67,44,24,64,40,68,13,41,27,16,31,23,32,14,16,13,64,61,62,66,70,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
